DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2014/03/13 19:11:34.64,41.9039,-126.8982,10.00,5.50,Mw,,63,2,1.14,us,201403132044
2014/03/14 03:22:34.17,-2.9945,129.7300,27.32,5.10,Mb,,26,3,0.65,us,201403142009
2014/03/14 13:38:06.20,7.7631,94.3128,10.00,5.50,Mw,,62,4,0.95,us,201403142044
2014/03/14 17:34:38.50,-41.1295,-90.9583,16.01,5.00,Mb,,32,15,0.92,us,201403142057
2014/03/14 17:49:22.05,-0.0344,67.2136,13.45,5.00,Mb,,50,6,1.09,us,201403142059
2014/03/14 20:32:09.72,-53.5130,25.2325,11.73,5.50,Mw,,33,18,0.76,us,201403142068
2014/03/15 02:59:28.87,13.7663,57.1053,10.00,5.20,Mb,,49,3,0.70,us,201403152012
2014/03/15 08:59:21.80,-14.0961,-76.3088,20.00,6.10,Mw,,71,2,1.03,us,201403152027
2014/03/15 09:37:27.74,-3.9902,100.4282,13.96,5.30,Mb,,35,3,0.74,us,201403152031
2014/03/15 10:55:11.73,10.5751,126.6994,10.00,5.30,Mb,,64,4,0.72,us,201403152039
2014/03/15 10:58:46.07,2.8349,99.0711,170.89,5.60,Mb,,18,0,0.88,us,201403152040
2014/03/15 14:46:28.00,-34.7420,-71.7840,44.60,5.50,Mb,,,,1.07,guc,201403152057
2014/03/15 23:51:33.04,-5.5799,-80.9565,29.00,6.30,Mw,,48,3,1.22,us,201403152094
2014/03/16 01:00:14.80,-7.4475,126.0264,423.72,5.00,Mb,,24,3,0.68,us,201403162005
2014/03/16 21:15:20.83,-27.8301,-71.2320,23.01,5.10,Mb,,142,1,0.88,us,201403162050
2014/03/16 21:16:29.59,-19.9994,-70.7235,20.00,6.70,Mw,,44,1,0.80,us,201403162051
2014/03/16 21:26:24.25,-19.9273,-70.7667,19.37,5.00,Mb,,96,1,0.84,us,201403162053
2014/03/16 21:42:50.38,29.3788,133.7039,15.58,5.80,Mb,,154,15,1.49,us,201403162059
2014/03/16 22:54:06.53,-19.7781,-70.7665,16.10,5.00,Mb,,96,3,1.13,us,201403162071
2014/03/17 05:11:34.86,-20.0184,-70.8842,21.00,6.20,Mw,,24,1,1.09,us,201403172030
2014/03/17 05:19:37.93,-19.9709,-70.8424,35.00,5.00,Mb,,80,1,1.09,us,201403172031
2014/03/17 05:21:40.80,-20.0071,-70.7648,38.22,5.00,Mb,,91,1,0.97,us,201403172032
2014/03/17 05:30:10.42,9.5948,125.3498,50.15,5.10,Mb,,38,3,1.01,us,201403172034
2014/03/17 08:32:35.84,-19.9851,-70.7581,8.00,5.00,Mw,,91,1,0.96,us,201403172056
2014/03/17 09:02:52.85,36.9353,141.4718,30.24,5.00,Mb,,120,2,1.37,us,201403172058
2014/03/17 13:12:55.02,24.1080,122.4199,21.64,5.40,Mb,,36,1,0.72,us,201403172071
2014/03/17 13:24:48.91,-53.1677,-32.3157,5.96,5.80,Mw,,24,3,0.82,us,201403172073
2014/03/18 05:06:21.79,-5.3299,152.9066,34.98,5.00,Mb,,53,1,0.66,us,201403182011
2014/03/18 14:35:56.85,-20.1927,-70.7942,14.00,5.00,Mw,,96,1,0.94,us,201403182038
2014/03/18 21:26:45.57,-19.9496,-70.7957,3.42,5.80,Mw,,80,1,1.23,us,201403182061
2014/03/18 21:33:06.35,-19.9829,-70.9143,9.14,5.10,Mb,,64,1,1.08,us,201403182063
2014/03/19 00:34:15.83,-5.2980,152.9064,20.00,5.80,Mw,,16,1,0.67,us,201403192003
2014/03/19 12:19:26.02,24.1078,122.2654,20.00,5.60,Mw,,14,1,0.90,us,201403192020
2014/03/19 14:38:09.63,-6.0490,130.6353,124.04,5.20,Mb,,17,2,0.96,us,201403192028
2014/03/19 16:00:23.41,-27.9273,-177.1867,34.19,5.70,Mw,,29,1,0.67,us,201403192034
2014/03/19 20:17:43.54,-60.7310,-25.3287,10.00,5.50,Mw,,43,9,1.10,us,201403192048
2014/03/20 17:01:23.50,-5.1436,152.8082,51.07,5.40,Mw,,15,1,0.66,us,201403202025
2014/03/20 17:55:52.09,11.5307,-87.1493,45.70,5.00,Mb,,53,1,1.13,us,201403202032
2014/03/20 18:41:31.85,-24.0245,-69.0564,94.17,5.10,Mw,,32,1,1.15,us,201403202035
2014/03/20 18:44:14.57,-5.2465,152.7893,26.09,5.60,Mw,,13,1,0.74,us,201403202037
2014/03/20 21:15:10.67,-5.1882,152.8343,27.00,5.80,Mw,,25,1,0.78,us,201403202044
2014/03/20 21:33:00.02,-9.6535,114.2776,51.07,5.00,Mb,,35,1,1.34,us,201403202046
2014/03/21 13:41:07.86,7.7746,94.3113,10.00,6.40,Mw,,35,4,1.10,us,201403212031
2014/03/21 14:11:13.89,7.5417,94.2698,10.00,5.50,Mb,,37,4,1.10,us,201403212042
2014/03/21 14:25:08.86,7.4634,94.1956,10.03,5.30,Mb,,87,4,0.70,us,201403212043
2014/03/21 14:45:51.83,7.5645,94.2510,10.00,5.00,Mb,,159,4,0.77,us,201403212046
2014/03/21 21:03:41.62,7.4454,94.2965,9.96,5.20,Mb,,25,3,0.97,us,201403212077
2014/03/22 00:58:09.44,30.4400,-114.0633,12.50,5.30,Mw,,,,2.53,ecx,201403222003
2014/03/22 12:58:16.83,35.8478,82.3019,10.00,5.10,Mb,,45,8,0.53,us,201403222037
2014/03/22 12:59:59.15,-19.7625,-70.8740,20.00,6.20,Mw,,82,1,0.81,us,201403222038
2014/03/22 13:14:58.51,-19.7275,-70.9075,24.00,5.10,Mw,,96,1,1.29,us,201403222039
2014/03/22 13:29:57.93,-19.7701,-70.9728,10.00,5.50,Mb,,138,1,1.44,us,201403222041
2014/03/22 14:15:38.72,-19.8229,-70.8906,22.58,5.00,Mb,,151,1,1.31,us,201403222046
2014/03/22 14:18:47.25,29.2710,139.3575,411.77,5.40,Mb,,74,4,0.63,us,201403222047
2014/03/22 20:46:50.93,3.5582,127.0666,53.43,5.20,Mb,,47,3,0.63,us,201403222060
2014/03/22 22:14:58.05,-19.6987,-71.0109,21.00,5.00,Mw,,132,1,0.91,us,201403222067
2014/03/23 04:31:01.62,-20.6741,-178.8113,606.87,5.90,Mw,,18,4,0.76,us,201403232016
2014/03/23 04:31:28.48,-20.6659,-178.7822,622.37,5.40,Mb,,27,8,0.91,us,201403232017
2014/03/23 18:20:01.87,-19.7024,-70.8698,21.00,6.20,Mw,,82,1,0.89,us,201403232039
2014/03/23 20:23:03.42,-19.9054,-70.9339,23.40,5.30,Mb,,157,1,1.28,us,201403232042
2014/03/24 11:26:39.40,-19.8239,-70.7651,22.00,5.70,Mw,,82,1,0.70,us,201403242007
2014/03/24 11:32:15.10,-19.7831,-70.8093,17.63,5.10,Mw,,80,1,0.75,us,201403242008
2014/03/24 11:40:43.47,-19.8288,-70.8824,15.19,5.60,Mw,,80,1,0.63,us,201403242010
2014/03/24 15:33:53.76,-25.1672,-70.7056,40.27,5.00,Mb,,117,1,0.61,us,201403242023
2014/03/24 15:45:31.37,-19.5851,-70.8219,18.27,5.60,Mw,,80,1,1.06,us,201403242025
2014/03/24 18:43:12.93,-19.6260,-70.6174,29.06,5.00,Mb,,82,4,1.13,us,201403242036
2014/03/25 00:15:14.24,-19.7417,-70.8015,21.62,5.30,Mb,,129,1,1.35,us,201403252002
2014/03/25 09:56:34.83,-2.3368,-79.1531,68.72,5.30,Mb,,98,5,1.04,us,201403252017
2014/03/25 10:36:19.01,-28.2182,73.9829,10.00,5.00,Mb,,190,48,0.84,us,201403252018
2014/03/25 14:38:24.89,-17.5263,-70.4794,85.15,5.10,Mb,,129,1,0.64,us,201403252023
2014/03/25 17:37:47.64,52.5700,-177.1271,201.03,5.20,Mb,,33,1,0.93,us,201403252037
2014/03/25 19:56:14.04,-6.0899,154.9213,179.77,5.10,Mb,,24,3,0.65,us,201403252042
2014/03/26 03:29:36.49,-26.0916,179.2787,493.09,6.50,Mw,,23,4,1.18,us,201403262002
2014/03/26 04:23:11.99,-26.1091,179.2788,474.10,5.00,Mb,,77,4,0.82,us,201403262003
2014/03/26 08:49:41.75,28.1675,131.4725,10.00,5.60,Mw,,19,3,0.88,us,201403262004
2014/03/26 11:11:15.47,1.5269,126.3778,42.60,5.00,Mb,,100,1,1.30,us,201403262007
2014/03/26 20:47:51.74,1.7872,127.5016,151.33,5.50,Mb,,25,1,0.75,us,201403262033
2014/03/27 03:49:46.47,-12.0951,166.5320,112.07,5.70,Mb,,50,7,0.69,us,201403272002
2014/03/27 04:00:15.54,4.1909,86.7252,12.96,5.40,Mb,,90,10,1.04,us,201403272003
2014/03/27 23:50:52.30,-29.1297,-68.7083,9.91,5.50,Mw,,79,2,0.90,us,201403272019
2014/03/28 00:10:37.23,-29.1858,-68.7757,13.44,5.40,Mb,,61,2,1.09,us,201403282001
2014/03/28 10:24:11.61,37.2240,71.2812,93.64,5.30,Mb,,26,3,0.86,us,201403282018
2014/03/28 14:36:10.19,11.6638,-86.5599,66.56,5.20,Mb,,133,1,1.31,us,201403282023
2014/03/28 14:37:12.97,-17.0330,-176.7606,10.21,5.40,Mw,,72,5,1.13,us,201403282024
2014/03/28 16:14:58.28,-5.5887,153.1271,19.68,5.00,Mb,,126,2,1.07,us,201403282025
2014/03/28 20:48:04.95,29.9561,-42.5683,32.27,5.00,Mb,,100,21,0.85,us,201403282031
2014/03/29 01:53:57.70,36.3198,141.8405,20.00,5.50,Mw,,46,3,0.84,us,201403292005
2014/03/29 04:09:42.31,33.9325,-117.9172,4.77,5.10,Mw,170,,,0.20,CI,15481673
2014/03/29 07:46:50.19,-0.8480,-21.9196,12.00,5.90,Mw,,50,10,0.82,us,201403292024
2014/03/29 16:24:46.37,30.8740,110.7770,15.76,5.10,Mb,,65,1,0.70,us,201403292035
2014/03/30 01:32:54.00,62.2240,-151.1440,72.00,5.10,Mb,,43,1,0.89,at,201403302003
2014/03/30 17:10:16.76,31.3912,86.4923,25.52,5.30,Mb,,46,11,1.02,us,201403302045
2014/03/31 01:01:19.48,-39.9623,176.5422,18.42,5.10,Mb,,,,1.28,wel,201403312004
2014/03/31 09:53:12.17,-12.5654,167.0393,228.16,5.00,Mb,,64,8,0.91,us,201403312010
2014/03/31 12:53:05.77,-19.5207,-69.1760,112.08,5.60,Mb,,44,1,0.93,us,201403312011
2014/03/31 13:40:59.20,-8.3217,147.0205,10.00,5.60,Mw,,20,1,0.72,us,201403312013
2014/03/31 19:48:36.37,36.9367,124.4617,17.93,5.00,Mb,,29,2,0.78,us,201403312026
2014/04/01 23:13:05.03,-46.7356,-10.5076,10.00,5.30,Mb,,75,25,0.93,us,201404012058
2014/04/01 23:46:47.24,-19.6097,-70.7765,25.00,8.20,Mw,,23,1,0.66,us,201404012059
2014/04/01 23:57:31.93,-20.0509,-70.5674,25.78,5.00,Mb,,96,1,0.84,us,201404012061
2014/04/01 23:57:58.79,-19.8927,-70.9455,28.42,6.90,Mw,,119,1,0.93,us,201404012062
2014/04/01 23:59:57.79,-19.4928,-70.1660,21.61,5.80,Mb,,97,0,0.74,us,201404012063
2014/04/02 00:03:13.71,-19.7831,-70.7190,20.72,5.70,Mb,,52,1,0.60,us,201404022001
2014/04/02 00:04:54.70,-19.5939,-70.4986,33.46,5.50,Mb,,107,0,0.94,us,201404022002
2014/04/02 00:06:46.84,-19.7039,-70.7859,28.44,5.50,Mb,,96,1,0.81,us,201404022003
2014/04/02 00:14:24.25,-19.9577,-70.9257,33.74,5.30,Mb,,86,1,0.62,us,201404022004
2014/04/02 00:18:51.60,-19.9312,-70.7441,18.02,5.10,Mb,,96,1,0.90,us,201404022005
2014/04/02 00:24:45.34,-19.9168,-70.6964,10.64,5.20,Mb,,77,1,0.86,us,201404022007
2014/04/02 00:33:43.90,-20.2757,-70.6454,4.95,5.40,Mb,,99,1,0.68,us,201404022010
2014/04/02 00:37:49.15,-19.9898,-70.5676,20.10,5.40,Mb,,96,1,0.75,us,201404022011
2014/04/02 01:20:58.37,-19.5893,-71.0127,19.01,5.20,Mb,,80,1,0.92,us,201404022022
2014/04/02 01:29:41.42,-20.0390,-70.9675,12.12,5.10,Mb,,133,1,0.83,us,201404022025
2014/04/02 02:51:28.57,-10.8368,164.0713,23.94,5.00,Mb,,65,4,0.71,us,201404022044
2014/04/02 03:40:15.28,-19.9322,-70.9580,10.00,5.40,Mw,,81,1,0.65,us,201404022057
2014/04/02 04:19:50.88,-19.8439,-70.9618,35.00,5.20,Mw,,96,1,0.86,us,201404022064
2014/04/02 04:46:21.83,-20.0909,-70.7792,35.00,5.50,Mw,,129,1,0.83,us,201404022067
2014/04/02 04:57:45.50,-19.7644,-70.6225,32.70,5.10,Mb,,151,0,1.68,us,201404022068
2014/04/02 05:02:52.63,-19.6889,-71.0027,10.00,5.40,Mw,,81,1,1.38,us,201404022069
2014/04/02 06:29:16.54,-20.1248,-70.8304,16.00,5.10,Mw,,96,1,1.06,us,201404022085
2014/04/02 08:25:52.31,-20.2046,-70.7654,17.00,5.00,Mw,,112,1,1.22,us,201404022096
2014/04/02 11:07:32.22,-19.9948,-70.9405,15.00,5.20,Mw,,58,1,0.91,us,201404022108
2014/04/02 11:11:34.68,-19.9884,-70.9525,17.00,5.10,Mw,,96,1,0.72,us,201404022109
2014/04/02 16:13:26.73,7.9415,-82.3412,25.00,6.00,Mw,,43,3,0.95,us,201404022135
2014/04/02 19:45:50.50,-20.4188,-70.5610,24.01,5.10,Mw,,87,1,1.05,us,201404022154
2014/04/02 23:22:47.72,39.1648,141.8049,58.06,5.50,Mw,,73,3,0.99,us,201404022167
2014/04/03 00:01:16.40,-19.6823,-71.1759,25.50,5.00,Mw,,80,1,1.01,us,201404032001
2014/04/03 01:58:30.45,-20.3081,-70.5787,23.57,6.50,Mw,,82,1,0.65,us,201404032008
2014/04/03 02:43:14.78,-20.5700,-70.4711,35.00,7.70,Mw,,44,1,0.86,us,201404032011
2014/04/03 02:56:08.50,-20.7451,-70.5141,35.00,5.50,Mb,,82,1,0.60,us,201404032012
2014/04/03 03:11:17.98,-20.6311,-70.7266,35.00,5.50,Mb,,82,1,0.98,us,201404032014
2014/04/03 03:11:35.06,-20.5171,-70.5375,35.00,5.40,Mb,,110,1,0.89,us,201404032015
2014/04/03 04:17:59.05,-20.6195,-70.7122,35.00,5.10,Mb,,95,1,0.67,us,201404032027
2014/04/03 05:19:05.52,-20.5027,-70.5207,24.51,5.10,Mb,,99,1,0.92,us,201404032037
2014/04/03 05:26:15.71,-20.7939,-70.5918,25.00,6.30,Mw,,35,1,0.98,us,201404032038
2014/04/03 05:34:31.58,-20.4540,-70.5496,19.40,5.00,Mb,,99,1,0.81,us,201404032040
2014/04/03 05:51:44.50,-20.7591,-70.4171,29.00,5.30,Mw,,81,1,1.00,us,201404032041
2014/04/03 06:54:31.01,-20.6266,-70.6749,15.83,5.00,Mb,,82,1,0.79,us,201404032045
2014/04/03 09:18:26.09,-34.6751,54.2118,10.00,5.00,Mb,,73,17,0.90,us,201404032062
2014/04/03 09:23:22.00,-20.5950,-70.7080,28.50,5.30,Mw,,,,1.02,guc,201404032064
2014/04/03 09:30:24.60,-5.2492,102.2639,39.65,5.90,Mw,,38,1,1.14,us,201404032065
2014/04/03 12:56:36.22,-18.0141,-178.4374,576.44,5.30,Mb,,74,3,0.87,us,201404032082
2014/04/04 01:37:49.92,-20.6265,-70.6568,9.83,6.20,Mw,,43,1,0.95,us,201404042006
2014/04/04 09:38:55.02,-20.0553,-71.0277,10.84,5.20,Mw,,81,1,0.95,us,201404042038
2014/04/04 09:52:07.00,-31.4760,-70.6390,106.00,5.40,Mw,,,,1.13,guc,201404042039
2014/04/04 11:40:32.00,-10.5365,161.7027,57.00,6.00,Mw,,20,2,0.88,us,201404042044
2014/04/04 20:08:06.97,37.2833,23.8711,107.00,5.60,Mw,,26,2,0.84,us,201404042065
2014/04/04 21:52:10.60,-53.5426,24.8670,10.00,5.20,Mb,,36,21,0.64,us,201404042073
2014/04/04 22:40:35.44,28.1736,103.6189,24.74,5.40,Mb,,13,3,0.79,us,201404042075
2014/04/05 01:16:18.60,39.1954,142.5572,30.89,5.20,Mw,,24,3,1.09,us,201404052007
2014/04/05 02:22:38.97,-32.7997,-71.5803,40.18,5.60,Mw,,65,1,0.70,us,201404052013
2014/04/05 03:34:37.33,-3.7939,142.0387,59.55,5.30,Mb,,18,8,0.75,us,201404052019
2014/04/05 05:44:56.41,-20.1486,-70.5553,24.20,5.20,Mw,,96,1,0.99,us,201404052030
2014/04/06 08:13:58.17,-19.1618,-173.5295,10.00,5.20,Mb,,70,5,0.60,us,201404062016
2014/04/06 14:06:06.61,-20.4143,-71.0239,0.00,5.30,Mw,,80,1,0.80,us,201404062028
2014/04/07 07:48:28.29,53.2170,171.0090,35.00,5.20,Mb,,,,1.09,ak,201404072021
2014/04/07 09:34:50.88,50.4282,156.2629,93.87,5.40,Mb,,47,3,1.04,us,201404072025
2014/04/07 13:43:21.01,-20.1273,-70.8517,8.00,5.70,Mw,,29,1,0.79,us,201404072032
2014/04/07 13:47:33.83,-20.1473,-70.8116,13.29,5.40,Mb,,80,1,0.85,us,201404072033
2014/04/07 14:03:43.49,-20.1239,-70.8984,10.00,5.10,Mb,,96,1,0.87,us,201404072034
2014/04/07 15:27:32.60,-8.2424,-71.5809,560.89,5.10,Mb,,41,6,0.77,us,201404072040
2014/04/08 10:14:31.58,-20.5124,-70.9226,6.00,5.60,Mw,,95,1,1.34,us,201404082023
2014/04/09 08:32:38.16,-9.8166,154.9540,23.99,5.10,Mb,,53,5,0.77,us,201404092012
2014/04/09 11:14:43.91,-20.6010,-70.8026,9.90,5.20,Mw,,92,1,0.91,us,201404092021
2014/04/09 20:29:03.11,-14.6799,-176.0466,330.23,5.20,Mb,,31,4,0.90,us,201404092054
2014/04/09 20:29:11.81,-54.1456,-133.9945,10.00,5.30,Mb,,65,32,0.88,us,201404092055
2014/04/09 20:30:41.20,-54.1426,-133.9387,10.00,5.40,Mb,,34,32,0.85,us,201404092056
2014/04/09 20:38:54.48,-54.1003,-134.0770,10.00,5.00,Mb,,62,36,0.53,us,201404092057
2014/04/10 17:49:10.66,-20.0231,-70.9472,13.26,5.00,Mw,,99,1,1.08,us,201404102044
2014/04/10 18:19:13.05,-3.8334,141.2445,60.88,5.00,Mb,,49,1,1.04,us,201404102050
2014/04/10 20:19:18.25,-15.2783,-173.9892,50.79,5.00,Mb,,77,3,0.41,us,201404102053
2014/04/10 22:27:08.25,-19.2441,-173.3710,4.00,5.80,Mw,,45,6,0.69,us,201404102057
2014/04/10 23:27:45.92,12.4475,-86.3709,13.00,6.10,Mw,,32,1,0.98,us,201404102060
2014/04/11 00:01:23.64,12.1125,-86.4593,10.67,5.30,Mw,,90,1,0.73,us,201404112001
2014/04/11 00:01:45.10,-20.6601,-70.6590,13.13,6.00,Mw,,44,0,0.88,us,201404112002
2014/04/11 01:08:05.19,-33.3987,-72.0049,35.17,5.00,Mb,,83,1,0.91,us,201404112008
2014/04/11 07:07:22.57,-6.5774,155.0510,55.78,7.10,Mw,,21,4,0.87,us,201404112025
2014/04/11 07:31:25.22,-7.0731,155.2823,59.13,5.10,Mb,,107,4,0.50,us,201404112027
2014/04/11 07:33:00.81,-6.9988,155.4953,35.00,5.40,Mb,,76,4,0.81,us,201404112028
2014/04/11 08:16:45.66,-6.7878,154.9502,20.00,6.50,Mw,,16,4,1.37,us,201404112032
2014/04/11 08:23:46.91,-6.8834,155.0052,56.59,5.10,Mb,,48,4,0.65,us,201404112033
2014/04/11 08:31:47.76,-6.8661,154.9756,50.25,5.20,Mb,,23,4,0.84,us,201404112034
2014/04/11 10:30:31.71,-6.8706,155.1270,35.00,5.10,Mb,,30,4,0.96,us,201404112048
2014/04/11 12:00:51.64,-20.0730,-70.5558,22.30,5.00,Mw,,44,1,0.55,us,201404112058
2014/04/11 12:55:17.80,-6.8795,154.9753,9.64,5.70,Mw,,18,4,0.63,us,201404112064
2014/04/11 14:22:06.90,-56.9255,-24.5022,10.00,5.10,Mb,,95,7,0.95,us,201404112076
2014/04/11 14:33:42.86,-6.7320,154.9676,18.08,5.60,Mb,,44,4,1.13,us,201404112077
2014/04/11 18:56:14.05,-6.8367,154.8730,12.73,5.00,Mb,,40,4,0.80,us,201404112102
2014/04/11 20:29:12.97,11.6420,-85.8779,135.00,6.60,Mw,,20,1,1.35,us,201404112112
2014/04/11 21:22:30.78,-1.1769,-24.3490,10.00,5.00,Mb,,47,12,0.73,us,201404112114
2014/04/12 04:00:53.30,-6.7890,155.0424,24.90,5.10,Mb,,33,4,0.68,us,201404122014
2014/04/12 05:24:23.27,-7.1033,155.2380,20.00,6.10,Mw,,24,4,1.07,us,201404122021
2014/04/12 05:29:36.80,-7.2238,155.4955,35.00,5.10,Mb,,65,4,0.89,us,201404122022
2014/04/12 06:15:37.49,-7.1446,155.1433,47.69,5.30,Mb,,39,4,1.00,us,201404122030
2014/04/12 10:55:41.64,-6.9734,154.8025,14.11,5.00,Mb,,56,4,0.66,us,201404122048
2014/04/12 15:59:27.53,-7.1761,155.0464,10.00,5.30,Mb,,37,4,1.01,us,201404122063
2014/04/12 20:14:39.30,-11.2701,162.1481,22.56,7.60,Mw,,13,3,0.71,us,201404122071
2014/04/12 20:24:47.25,-11.3615,162.2624,36.30,5.80,Mb,,20,3,0.64,us,201404122072
2014/04/12 20:49:51.76,-11.4489,162.6170,10.06,5.00,Mb,,28,3,0.64,us,201404122075
2014/04/12 21:17:05.39,-11.5547,162.7206,35.03,5.00,Mb,,34,3,0.88,us,201404122079
2014/04/12 21:39:04.82,-11.1594,162.2431,34.83,5.10,Mb,,46,3,1.13,us,201404122082
2014/04/12 23:52:19.14,-11.3890,162.5311,34.74,5.00,Mb,,22,3,0.92,us,201404122091
2014/04/13 05:59:24.26,-11.4528,162.5625,20.28,5.00,Mb,,43,3,0.73,us,201404132043
2014/04/13 09:29:21.25,-11.0814,162.1193,19.18,5.20,Mb,,26,3,0.72,us,201404132067
2014/04/13 10:05:38.52,-11.2753,161.9895,12.45,5.60,Mw,,45,3,0.82,us,201404132075
2014/04/13 10:09:48.94,-11.2941,161.9782,4.00,5.70,Mw,,46,3,0.93,us,201404132076
2014/04/13 12:11:30.08,-20.5664,-70.7470,13.37,5.50,Mw,,82,1,1.05,us,201404132093
2014/04/13 12:36:19.20,-11.4782,162.0037,38.40,7.40,Mw,,17,3,0.94,us,201404132096
2014/04/13 12:45:10.04,-11.0882,162.2047,4.88,5.30,Mb,,164,3,1.47,us,201404132097
2014/04/13 12:46:43.37,-11.4592,162.4083,35.00,5.70,Mb,,22,3,0.85,us,201404132098
2014/04/13 13:02:24.15,-11.5366,162.1017,36.71,5.40,Mb,,62,3,0.91,us,201404132102
2014/04/13 13:12:17.74,-11.2100,161.9284,10.00,5.60,Mb,,21,3,0.62,us,201404132105
2014/04/13 13:19:19.64,-6.7679,154.9487,38.84,5.30,Mb,,17,4,0.78,us,201404132106
2014/04/13 13:24:59.72,-11.1252,162.0508,10.00,6.60,Mw,,22,3,0.84,us,201404132108
2014/04/13 13:42:46.21,-11.2522,162.0803,30.23,5.00,Mb,,44,3,1.08,us,201404132113
2014/04/14 00:09:10.70,-11.4705,161.9877,31.49,5.00,Mb,,22,3,0.70,us,201404142001
2014/04/14 02:08:22.44,-18.7974,176.1162,10.00,5.00,Mb,,75,2,1.27,us,201404142007
2014/04/14 03:30:17.04,-11.5014,162.4398,35.00,5.00,Mb,,42,3,1.09,us,201404142012
2014/04/14 05:07:03.12,12.1512,-86.2808,9.78,5.20,Mw,,50,1,1.14,us,201404142018
2014/04/14 05:56:17.22,-20.7773,-70.7541,14.88,5.10,Mw,,129,1,0.87,us,201404142025
2014/04/14 06:29:47.76,-11.2397,161.8756,20.00,5.80,Mw,,38,3,0.97,us,201404142027
2014/04/14 07:40:41.30,-11.3052,161.8184,5.00,5.60,Mw,,44,3,0.98,us,201404142033
2014/04/14 07:47:32.91,4.0382,-31.8606,10.00,5.20,Mb,,79,11,0.93,us,201404142034
2014/04/14 10:47:19.66,-10.7466,161.4867,33.98,5.00,Mb,,65,2,1.26,us,201404142038
2014/04/14 20:41:23.34,34.0995,25.8660,12.30,5.00,Mb,,110,1,0.71,us,201404142082
2014/04/14 23:56:29.94,-11.3412,162.8692,35.00,5.10,Mb,,35,3,1.17,us,201404142094
2014/04/15 00:07:51.03,-11.3797,162.9149,19.63,5.30,Mb,,48,3,1.30,us,201404152001
2014/04/15 02:43:51.31,8.9143,126.4855,45.60,5.00,Mb,,90,8,0.83,us,201404152005
2014/04/15 03:57:02.15,-53.5271,8.7041,11.74,6.90,Mw,,35,19,1.06,us,201404152009
2014/04/15 13:31:32.54,-36.0868,-101.2428,10.00,5.60,Mw,,56,11,0.77,us,201404152027
2014/04/15 16:09:34.63,-20.2268,-70.8308,18.66,5.20,Mw,,107,1,0.85,us,201404152036
2014/04/15 16:21:16.85,-20.1911,-70.7338,15.30,5.20,Mw,,44,1,0.87,us,201404152037
2014/04/15 19:16:16.58,-5.6492,153.7840,47.59,5.30,Mb,,24,2,1.02,us,201404152044
2014/04/16 03:14:12.68,-20.2033,-70.7790,19.71,5.30,Mb,,82,1,1.24,us,201404162004
2014/04/16 20:00:06.66,-6.6865,154.9024,38.92,5.40,Mw,,41,4,0.97,us,201404162039
2014/04/16 20:24:24.00,62.8863,-149.9347,76.20,5.00,Mw,,,,1.51,ak,201404162040
2014/04/17 01:03:08.56,9.5372,141.0444,15.40,5.00,Mb,,119,6,1.22,us,201404172001
2014/04/17 04:38:17.84,4.5041,123.0260,566.88,5.50,Mw,,61,4,0.74,us,201404172002
2014/04/17 07:28:43.48,-11.5349,162.4970,34.62,5.00,Mb,,47,3,0.97,us,201404172003
2014/04/17 13:03:03.87,-7.8158,117.4864,277.39,5.00,Mb,,30,3,1.00,us,201404172006
2014/04/17 13:10:05.75,-55.0776,-129.5232,14.34,5.70,Mw,,35,32,1.01,us,201404172008
2014/04/17 14:44:01.14,37.4254,142.2446,31.96,5.20,Mb,,73,3,1.07,us,201404172017
2014/04/17 15:06:51.49,-62.8705,155.7431,20.56,6.20,Mw,,35,9,1.04,us,201404172019
2014/04/17 15:11:01.48,-62.8205,155.7225,11.45,5.20,Mb,,47,9,0.85,us,201404172020
2014/04/17 15:47:02.37,20.2667,120.2679,12.08,5.20,Mb,,26,3,0.99,us,201404172022
2014/04/17 22:59:50.21,46.8001,153.3513,37.41,5.10,Mb,,131,7,0.73,us,201404172040
2014/04/17 23:13:02.93,-55.5415,-28.2822,13.44,5.40,Mb,,45,5,0.56,us,201404172044
2014/04/18 04:13:12.04,-11.1387,164.8139,10.00,6.10,Mw,,19,5,0.78,us,201404182011
2014/04/18 07:30:17.23,-11.2051,164.7658,31.32,5.10,Mb,,43,5,0.75,us,201404182030
2014/04/18 07:46:57.18,-27.7456,-62.7797,609.68,5.20,Mb,,26,5,0.77,us,201404182031
2014/04/18 13:33:37.71,-9.3059,110.3011,36.02,5.20,Mb,,91,1,1.08,us,201404182039
2014/04/18 14:27:24.99,17.4007,-100.9630,24.00,7.20,Mw,,46,2,1.21,us,201404182044
2014/04/18 15:07:10.59,-9.1005,110.4197,36.93,5.10,Mb,,73,1,1.31,us,201404182051
2014/04/18 18:44:18.00,67.7185,-162.6679,23.40,5.60,Mw,,,,1.05,ak,201404182058
2014/04/18 18:56:46.66,67.7279,-162.4424,11.75,5.60,Mw,,18,0,0.67,us,201404182062
2014/04/18 19:05:04.77,-62.7789,155.5194,9.59,5.50,Mb,,38,8,1.00,us,201404182065
2014/04/19 01:04:02.94,-6.6731,155.0982,23.34,6.60,Mw,,11,4,1.01,us,201404192001
2014/04/19 01:08:29.60,-6.9068,155.2466,25.29,5.20,Mb,,184,4,0.68,us,201404192002
